CBSA,ZIP,num_listings
CBSA,ZIP,num_listings
"Jacksonville, FL",32211,65
"Jacksonville, FL",32254,25
"Jacksonville, FL",32205,110
"Jacksonville, FL",32208,74
"Jacksonville, FL",32277,57
"Jacksonville, FL",32226,39
"Jacksonville, FL",32210,148
"Jacksonville, FL",32216,89
"Jacksonville, FL",32220,14
"Jacksonville, FL",32217,24
"Jacksonville, FL",32218,105
"Jacksonville, FL",32219,23
"Jacksonville, FL",32225,110
"Jacksonville, FL",32244,152
"Jacksonville, FL",32212,0
"Jacksonville, FL",32257,61
"Jacksonville, FL",32256,105
"Jacksonville, FL",32246,106
"Jacksonville, FL",32221,61
"Jacksonville, FL",32073,72
"Jacksonville, FL",32223,21
"Jacksonville, FL",32224,55
"Jacksonville, FL",32011,3
"Jacksonville, FL",32258,60
"Jacksonville, FL",32222,32
"Jacksonville, FL",32097,16
"Jacksonville, FL",32233,91
"Jacksonville, FL",32034,75
"Jacksonville, FL",32227,1
"Jacksonville, FL",32009,1
"Jacksonville, FL",32003,28
"Jacksonville, FL",32259,86
"Jacksonville, FL",32081,34
"Jacksonville, FL",32065,68
"Jacksonville, FL",32234,2
"Jacksonville, FL",32266,18
"Jacksonville, FL",32250,111
"Jacksonville, FL",32068,108
"Jacksonville, FL",32043,57
"Jacksonville, FL",32082,81
"Jacksonville, FL",32046,3
"Jacksonville, FL",31562,0
"Jacksonville, FL",32131,1
"Jacksonville, FL",32092,85
"Jacksonville, FL",32033,3
"Jacksonville, FL",32177,3
"Jacksonville, FL",32228,0
"Jacksonville, FL",31548,37
"Jacksonville, FL",32063,2
"Jacksonville, FL",31558,40
"Jacksonville, FL",32095,31
"Jacksonville, FL",32084,66
"Jacksonville, FL",32058,0
"Jacksonville, FL",31537,0
"Jacksonville, FL",32040,0
"Jacksonville, FL",32079,0
"Jacksonville, FL",32091,10
"Jacksonville, FL",32656,8
"Jacksonville, FL",32087,0
"Jacksonville, FL",32666,1
"Jacksonville, FL",32140,0
"Jacksonville, FL",32083,0
"Jacksonville, FL",32054,2
"Jacksonville, FL",32080,60
"Jacksonville, FL",32145,1
"Jacksonville, FL",32055,10
"Jacksonville, FL",32025,12
"Jacksonville, FL",32061,0
"Jacksonville, FL",32072,0
"Jacksonville, FL",32086,63
"Jacksonville, FL",32137,113
"Jacksonville, FL",32187,0
"Kansas City, MO-KS",64105,49
"Kansas City, MO-KS",64108,59
"Kansas City, MO-KS",64106,40
"Kansas City, MO-KS",64127,21
"Kansas City, MO-KS",64101,8
"Kansas City, MO-KS",64102,1
"Kansas City, MO-KS",66103,40
"Kansas City, MO-KS",66118,0
"Kansas City, MO-KS",64116,30
"Kansas City, MO-KS",64120,0
"Kansas City, MO-KS",64124,24
"Kansas City, MO-KS",64123,23
"Kansas City, MO-KS",64109,60
"Kansas City, MO-KS",66115,0
"Kansas City, MO-KS",64117,24
"Kansas City, MO-KS",64111,239
"Kansas City, MO-KS",64053,15
"Kansas City, MO-KS",64125,7
"Kansas City, MO-KS",64128,20
"Kansas City, MO-KS",66105,1
"Kansas City, MO-KS",66101,6
"Kansas City, MO-KS",66104,8
"Kansas City, MO-KS",66102,18
"Kansas City, MO-KS",66106,10
"Kansas City, MO-KS",64110,107
"Kansas City, MO-KS",64126,7
"Kansas City, MO-KS",64129,33
"Kansas City, MO-KS",64130,67
"Kansas City, MO-KS",64112,77
"Kansas City, MO-KS",66205,17
"Kansas City, MO-KS",64118,62
"Kansas City, MO-KS",64113,7
"Kansas City, MO-KS",66208,29
"Kansas City, MO-KS",64150,7
"Kansas City, MO-KS",64151,50
"Kansas City, MO-KS",66202,34
"Kansas City, MO-KS",64161,1
"Kansas City, MO-KS",64119,36
"Kansas City, MO-KS",64133,96
"Kansas City, MO-KS",64052,60
"Kansas City, MO-KS",64055,51
"Kansas City, MO-KS",66203,20
"Kansas City, MO-KS",64131,42
"Kansas City, MO-KS",64132,34
"Kansas City, MO-KS",66111,11
"Kansas City, MO-KS",66109,10
"Kansas City, MO-KS",64068,55
"Kansas City, MO-KS",64054,13
"Kansas City, MO-KS",64050,42
"Kansas City, MO-KS",64058,9
"Kansas City, MO-KS",64114,42
"Kansas City, MO-KS",64138,64
"Kansas City, MO-KS",64152,43
"Kansas City, MO-KS",66204,37
"Kansas City, MO-KS",66216,24
"Kansas City, MO-KS",66112,8
"Kansas City, MO-KS",66206,5
"Kansas City, MO-KS",64092,0
"Kansas City, MO-KS",64137,29
"Kansas City, MO-KS",64154,19
"Kansas City, MO-KS",66207,20
"Kansas City, MO-KS",64056,35
"Kansas City, MO-KS",64158,8
"Kansas City, MO-KS",64156,11
"Kansas City, MO-KS",66226,7
"Kansas City, MO-KS",66218,6
"Kansas City, MO-KS",66217,2
"Kansas City, MO-KS",66214,11
"Kansas City, MO-KS",66212,28
"Kansas City, MO-KS",64192,0
"Kansas City, MO-KS",64155,31
"Kansas City, MO-KS",64134,104
"Kansas City, MO-KS",64157,18
"Kansas City, MO-KS",64153,7
"Kansas City, MO-KS",64136,4
"Kansas City, MO-KS",64139,1
"Kansas City, MO-KS",64064,18
"Kansas City, MO-KS",64057,14
"Kansas City, MO-KS",64163,6
"Kansas City, MO-KS",64164,0
"Kansas City, MO-KS",66215,30
"Kansas City, MO-KS",66211,13
"Kansas City, MO-KS",64146,1
"Kansas City, MO-KS",64081,16
"Kansas City, MO-KS",64015,63
"Kansas City, MO-KS",66209,8
"Kansas City, MO-KS",64145,3
"Kansas City, MO-KS",64065,0
"Kansas City, MO-KS",64086,37
"Kansas City, MO-KS",66219,21
"Kansas City, MO-KS",66210,16
"Kansas City, MO-KS",66012,9
"Kansas City, MO-KS",64072,0
"Kansas City, MO-KS",64024,4
"Kansas City, MO-KS",64077,0
"Kansas City, MO-KS",66213,19
"Kansas City, MO-KS",64079,20
"Kansas City, MO-KS",66043,9
"Kansas City, MO-KS",66220,1
"Kansas City, MO-KS",64166,0
"Kansas City, MO-KS",64165,0
"Kansas City, MO-KS",64030,53
"Kansas City, MO-KS",64016,1
"Kansas City, MO-KS",66048,71
"Kansas City, MO-KS",64149,0
"Kansas City, MO-KS",64082,15
"Kansas City, MO-KS",64014,51
"Kansas City, MO-KS",66061,46
"Kansas City, MO-KS",66062,47
"Kansas City, MO-KS",64060,20
"Kansas City, MO-KS",66224,3
"Kansas City, MO-KS",64088,0
"Kansas City, MO-KS",64063,44
"Kansas City, MO-KS",64147,0
"Kansas City, MO-KS",66223,29
"Kansas City, MO-KS",64167,0
"Kansas City, MO-KS",64089,51
"Kansas City, MO-KS",66227,21
"Kansas City, MO-KS",66007,2
"Kansas City, MO-KS",66221,6
"Kansas City, MO-KS",64012,117
"Kansas City, MO-KS",64011,0
"Kansas City, MO-KS",64075,17
"Kansas City, MO-KS",64029,43
"Kansas City, MO-KS",64074,0
"Kansas City, MO-KS",66018,1
"Kansas City, MO-KS",64083,59
"Kansas City, MO-KS",64034,5
"Kansas City, MO-KS",66085,6
"Kansas City, MO-KS",64018,0
"Kansas City, MO-KS",64444,0
"Kansas City, MO-KS",66027,0
"Kansas City, MO-KS",64098,4
"Kansas City, MO-KS",66086,6
"Kansas City, MO-KS",66052,0
"Kansas City, MO-KS",64492,0
"Kansas City, MO-KS",64080,14
"Kansas City, MO-KS",66025,2
"Kansas City, MO-KS",64048,1
"Kansas City, MO-KS",64066,0
"Kansas City, MO-KS",66013,0
"Kansas City, MO-KS",66083,3
"Kansas City, MO-KS",64078,15
"Kansas City, MO-KS",66019,0
"Kansas City, MO-KS",66030,44
"Kansas City, MO-KS",64439,1
"Kansas City, MO-KS",64085,4
"Kansas City, MO-KS",64017,0
"Kansas City, MO-KS",64036,0
"Kansas City, MO-KS",64097,0
"Kansas City, MO-KS",64061,0
"Kansas City, MO-KS",64070,0
"Kansas City, MO-KS",66053,8
"Kansas City, MO-KS",64734,0
"Kansas City, MO-KS",66020,0
"Kansas City, MO-KS",64084,0
"Kansas City, MO-KS",66031,0
"Kansas City, MO-KS",64062,0
"Kansas City, MO-KS",66054,1
"Kansas City, MO-KS",64746,1
"Kansas City, MO-KS",64090,0
"Kansas City, MO-KS",66097,0
"Kansas City, MO-KS",66002,5
"Kansas City, MO-KS",64484,0
"Kansas City, MO-KS",64440,1
"Kansas City, MO-KS",64477,0
"Kansas City, MO-KS",64454,0
"Kansas City, MO-KS",64701,7
"Kansas City, MO-KS",64493,0
"Kansas City, MO-KS",64465,0
"Kansas City, MO-KS",66021,1
"Kansas City, MO-KS",64071,0
"Kansas City, MO-KS",64067,0
"Kansas City, MO-KS",64076,4
"Kansas City, MO-KS",66071,1
"Kansas City, MO-KS",66044,138
"Kansas City, MO-KS",66092,1
"Kansas City, MO-KS",66046,49
"Kansas City, MO-KS",64747,1
"Kansas City, MO-KS",64040,0
"Kansas City, MO-KS",64429,1
"Kansas City, MO-KS",64742,1
"Kansas City, MO-KS",64725,0
"Kansas City, MO-KS",64490,0
"Kansas City, MO-KS",64443,0
"Kansas City, MO-KS",64019,0
"Kansas City, MO-KS",64743,0
"Kansas City, MO-KS",64671,0
"Kansas City, MO-KS",64035,0
"Kansas City, MO-KS",66079,0
"Kansas City, MO-KS",64474,0
"Kansas City, MO-KS",64723,0
"Kansas City, MO-KS",66040,0
"Kansas City, MO-KS",64739,0
"Kansas City, MO-KS",64668,0
"Kansas City, MO-KS",64650,0
"Kansas City, MO-KS",64637,0
"Kansas City, MO-KS",64720,0
"Kansas City, MO-KS",66064,1
"Kansas City, MO-KS",64037,1
"Kansas City, MO-KS",64624,0
"Kansas City, MO-KS",64093,79
"Kansas City, MO-KS",66026,0
"Kansas City, MO-KS",64644,1
"Kansas City, MO-KS",64649,0
"Kansas City, MO-KS",65327,0
"Kansas City, MO-KS",65321,0
"Kansas City, MO-KS",65351,0
"Kansas City, MO-KS",64020,0
"Kansas City, MO-KS",64021,0
"Kansas City, MO-KS",64022,0
"Kansas City, MO-KS",64788,1
"Kansas City, MO-KS",66042,0
"Kansas City, MO-KS",64730,0
"Kansas City, MO-KS",66072,0
"Kansas City, MO-KS",66033,0
"Kansas City, MO-KS",64625,0
"Kansas City, MO-KS",64001,0
"Kansas City, MO-KS",65339,0
"Kansas City, MO-KS",64096,0
"Kansas City, MO-KS",64633,0
"Kansas City, MO-KS",66075,0
"Kansas City, MO-KS",64722,0
"Kansas City, MO-KS",64724,0
"Kansas City, MO-KS",64770,0
"Kansas City, MO-KS",66014,0
"Kansas City, MO-KS",66032,0
"Kansas City, MO-KS",64664,0
"Kansas City, MO-KS",64656,0
"Kansas City, MO-KS",64752,0
"Kansas City, MO-KS",66056,0
"Kansas City, MO-KS",66010,1
"Kansas City, MO-KS",66767,0
"Kansas City, MO-KS",64745,0
"Kansas City, MO-KS",64779,0
"Kansas City, MO-KS",64780,0
"Kansas City, MO-KS",66738,0
"Kansas City, MO-KS",66754,0
"Kansas City, MO-KS",66716,0
"Kansas City, MO-KS",64783,0
"Las Vegas-Henderson-Paradise, NV",89101,109
"Las Vegas-Henderson-Paradise, NV",89106,24
"Las Vegas-Henderson-Paradise, NV",89030,25
"Las Vegas-Henderson-Paradise, NV",89102,45
"Las Vegas-Henderson-Paradise, NV",89104,38
"Las Vegas-Henderson-Paradise, NV",89109,82
"Las Vegas-Henderson-Paradise, NV",89107,27
"Las Vegas-Henderson-Paradise, NV",89169,80
"Las Vegas-Henderson-Paradise, NV",89121,69
"Las Vegas-Henderson-Paradise, NV",89032,56
"Las Vegas-Henderson-Paradise, NV",89110,33
"Las Vegas-Henderson-Paradise, NV",89119,113
"Las Vegas-Henderson-Paradise, NV",89115,84
"Las Vegas-Henderson-Paradise, NV",89103,112
"Las Vegas-Henderson-Paradise, NV",89108,86
"Las Vegas-Henderson-Paradise, NV",89130,72
"Las Vegas-Henderson-Paradise, NV",89146,43
"Las Vegas-Henderson-Paradise, NV",89081,88
"Las Vegas-Henderson-Paradise, NV",89142,29
"Las Vegas-Henderson-Paradise, NV",89156,46
"Las Vegas-Henderson-Paradise, NV",89122,77
"Las Vegas-Henderson-Paradise, NV",89120,34
"Las Vegas-Henderson-Paradise, NV",89118,67
"Las Vegas-Henderson-Paradise, NV",89031,188
"Las Vegas-Henderson-Paradise, NV",89191,0
"Las Vegas-Henderson-Paradise, NV",89117,129
"Las Vegas-Henderson-Paradise, NV",89128,114
"Las Vegas-Henderson-Paradise, NV",89147,146
"Las Vegas-Henderson-Paradise, NV",89086,8
"Las Vegas-Henderson-Paradise, NV",89145,54
"Las Vegas-Henderson-Paradise, NV",89129,135
"Las Vegas-Henderson-Paradise, NV",89011,102
"Las Vegas-Henderson-Paradise, NV",89005,16
"Las Vegas-Henderson-Paradise, NV",89014,69
"Las Vegas-Henderson-Paradise, NV",89113,96
"Las Vegas-Henderson-Paradise, NV",89123,157
"Las Vegas-Henderson-Paradise, NV",89139,73
"Las Vegas-Henderson-Paradise, NV",89084,54
"Las Vegas-Henderson-Paradise, NV",89074,103
"Las Vegas-Henderson-Paradise, NV",89085,6
"Las Vegas-Henderson-Paradise, NV",89131,73
"Las Vegas-Henderson-Paradise, NV",89134,73
"Las Vegas-Henderson-Paradise, NV",89144,93
"Las Vegas-Henderson-Paradise, NV",89149,102
"Las Vegas-Henderson-Paradise, NV",89135,116
"Las Vegas-Henderson-Paradise, NV",89148,181
"Las Vegas-Henderson-Paradise, NV",89141,71
"Las Vegas-Henderson-Paradise, NV",89040,1
"Las Vegas-Henderson-Paradise, NV",89008,0
"Las Vegas-Henderson-Paradise, NV",89001,0
"Las Vegas-Henderson-Paradise, NV",89124,3
"Las Vegas-Henderson-Paradise, NV",89060,8
"Las Vegas-Henderson-Paradise, NV",89025,0
"Las Vegas-Henderson-Paradise, NV",89143,36
"Las Vegas-Henderson-Paradise, NV",89027,18
"Las Vegas-Henderson-Paradise, NV",89018,0
"Las Vegas-Henderson-Paradise, NV",89021,0
"Las Vegas-Henderson-Paradise, NV",89166,59
"Las Vegas-Henderson-Paradise, NV",89007,0
"Las Vegas-Henderson-Paradise, NV",89183,86
"Las Vegas-Henderson-Paradise, NV",89012,61
"Las Vegas-Henderson-Paradise, NV",89015,66
"Las Vegas-Henderson-Paradise, NV",89178,91
"Las Vegas-Henderson-Paradise, NV",89052,168
"Las Vegas-Henderson-Paradise, NV",89138,72
"Las Vegas-Henderson-Paradise, NV",89004,0
"Las Vegas-Henderson-Paradise, NV",89179,23
"Las Vegas-Henderson-Paradise, NV",89161,0
"Las Vegas-Henderson-Paradise, NV",86443,0
"Las Vegas-Henderson-Paradise, NV",86445,0
"Las Vegas-Henderson-Paradise, NV",89044,66
"Las Vegas-Henderson-Paradise, NV",89002,40
"Las Vegas-Henderson-Paradise, NV",89019,0
"Las Vegas-Henderson-Paradise, NV",89046,0
"Las Vegas-Henderson-Paradise, NV",89054,0
"Las Vegas-Henderson-Paradise, NV",89026,0
"Las Vegas-Henderson-Paradise, NV",89061,13
"Las Vegas-Henderson-Paradise, NV",92364,0
"Las Vegas-Henderson-Paradise, NV",86413,0
"Las Vegas-Henderson-Paradise, NV",86441,0
"Las Vegas-Henderson-Paradise, NV",86432,0
"Las Vegas-Henderson-Paradise, NV",86444,0
"Las Vegas-Henderson-Paradise, NV",86429,2
"Las Vegas-Henderson-Paradise, NV",89029,12
"Las Vegas-Henderson-Paradise, NV",89039,0
"Las Vegas-Henderson-Paradise, NV",92363,4
"Las Vegas-Henderson-Paradise, NV",86442,42
"Las Vegas-Henderson-Paradise, NV",86426,7
"Los Angeles-Long Beach-Anaheim, CA",90012,74
"Los Angeles-Long Beach-Anaheim, CA",90013,53
"Los Angeles-Long Beach-Anaheim, CA",90021,6
"Los Angeles-Long Beach-Anaheim, CA",90014,39
"Los Angeles-Long Beach-Anaheim, CA",90079,0
"Los Angeles-Long Beach-Anaheim, CA",90015,103
"Los Angeles-Long Beach-Anaheim, CA",90071,1
"Los Angeles-Long Beach-Anaheim, CA",90017,88
"Los Angeles-Long Beach-Anaheim, CA",90033,64
"Los Angeles-Long Beach-Anaheim, CA",90031,35
"Los Angeles-Long Beach-Anaheim, CA",90026,212
"Los Angeles-Long Beach-Anaheim, CA",90023,24
"Los Angeles-Long Beach-Anaheim, CA",90058,1
"Los Angeles-Long Beach-Anaheim, CA",90090,0
"Los Angeles-Long Beach-Anaheim, CA",90039,82
"Los Angeles-Long Beach-Anaheim, CA",90057,138
"Los Angeles-Long Beach-Anaheim, CA",90006,144
"Los Angeles-Long Beach-Anaheim, CA",90089,0
"Los Angeles-Long Beach-Anaheim, CA",90011,71
"Los Angeles-Long Beach-Anaheim, CA",90007,140
"Los Angeles-Long Beach-Anaheim, CA",90065,64
"Los Angeles-Long Beach-Anaheim, CA",90063,27
"Los Angeles-Long Beach-Anaheim, CA",90005,156
"Los Angeles-Long Beach-Anaheim, CA",90004,247
"Los Angeles-Long Beach-Anaheim, CA",90032,57
"Los Angeles-Long Beach-Anaheim, CA",90020,170
"Los Angeles-Long Beach-Anaheim, CA",90010,15
"Los Angeles-Long Beach-Anaheim, CA",90001,39
"Los Angeles-Long Beach-Anaheim, CA",90270,1
"Los Angeles-Long Beach-Anaheim, CA",90201,33
"Los Angeles-Long Beach-Anaheim, CA",90040,4
"Los Angeles-Long Beach-Anaheim, CA",90255,20
"Los Angeles-Long Beach-Anaheim, CA",90018,82
"Los Angeles-Long Beach-Anaheim, CA",90029,104
"Los Angeles-Long Beach-Anaheim, CA",90037,52
"Los Angeles-Long Beach-Anaheim, CA",91754,32
"Los Angeles-Long Beach-Anaheim, CA",90027,176
"Los Angeles-Long Beach-Anaheim, CA",90042,90
"Los Angeles-Long Beach-Anaheim, CA",90019,187
"Los Angeles-Long Beach-Anaheim, CA",90062,49
"Los Angeles-Long Beach-Anaheim, CA",90022,20
"Los Angeles-Long Beach-Anaheim, CA",90038,171
"Los Angeles-Long Beach-Anaheim, CA",91803,36
"Los Angeles-Long Beach-Anaheim, CA",90003,76
"Los Angeles-Long Beach-Anaheim, CA",91205,84
"Los Angeles-Long Beach-Anaheim, CA",91204,46
"Los Angeles-Long Beach-Anaheim, CA",90008,87
"Los Angeles-Long Beach-Anaheim, CA",91030,71
"Los Angeles-Long Beach-Anaheim, CA",91506,27
"Los Angeles-Long Beach-Anaheim, CA",91201,45
"Los Angeles-Long Beach-Anaheim, CA",91505,66
"Los Angeles-Long Beach-Anaheim, CA",90068,218
"Los Angeles-Long Beach-Anaheim, CA",90028,286
"Los Angeles-Long Beach-Anaheim, CA",90044,104
"Los Angeles-Long Beach-Anaheim, CA",90041,43
"Los Angeles-Long Beach-Anaheim, CA",90016,101
"Los Angeles-Long Beach-Anaheim, CA",91801,112
"Los Angeles-Long Beach-Anaheim, CA",90036,223
"Los Angeles-Long Beach-Anaheim, CA",90047,38
"Los Angeles-Long Beach-Anaheim, CA",90043,62
"Los Angeles-Long Beach-Anaheim, CA",90640,34
"Los Angeles-Long Beach-Anaheim, CA",91105,30
"Los Angeles-Long Beach-Anaheim, CA",90002,23
"Los Angeles-Long Beach-Anaheim, CA",90280,18
"Los Angeles-Long Beach-Anaheim, CA",90046,461
"Los Angeles-Long Beach-Anaheim, CA",91206,68
"Los Angeles-Long Beach-Anaheim, CA",91210,7
"Los Angeles-Long Beach-Anaheim, CA",90048,253
"Los Angeles-Long Beach-Anaheim, CA",91203,57
"Los Angeles-Long Beach-Anaheim, CA",91755,23
"Los Angeles-Long Beach-Anaheim, CA",90305,21
"Los Angeles-Long Beach-Anaheim, CA",91103,35
"Los Angeles-Long Beach-Anaheim, CA",91108,34
"Los Angeles-Long Beach-Anaheim, CA",91207,19
"Los Angeles-Long Beach-Anaheim, CA",90034,279
"Los Angeles-Long Beach-Anaheim, CA",90211,91
"Los Angeles-Long Beach-Anaheim, CA",90035,235
"Los Angeles-Long Beach-Anaheim, CA",90302,76
"Los Angeles-Long Beach-Anaheim, CA",90056,19
"Los Angeles-Long Beach-Anaheim, CA",90232,49
"Los Angeles-Long Beach-Anaheim, CA",90230,53
"Los Angeles-Long Beach-Anaheim, CA",90262,23
"Los Angeles-Long Beach-Anaheim, CA",91208,24
"Los Angeles-Long Beach-Anaheim, CA",91106,127
"Los Angeles-Long Beach-Anaheim, CA",91602,115
"Los Angeles-Long Beach-Anaheim, CA",91608,0
"Los Angeles-Long Beach-Anaheim, CA",91202,84
"Los Angeles-Long Beach-Anaheim, CA",91101,94
"Los Angeles-Long Beach-Anaheim, CA",90069,319
"Los Angeles-Long Beach-Anaheim, CA",91776,57
"Los Angeles-Long Beach-Anaheim, CA",91770,32
"Los Angeles-Long Beach-Anaheim, CA",90301,52
"Los Angeles-Long Beach-Anaheim, CA",90059,13
"Los Angeles-Long Beach-Anaheim, CA",91604,131
"Los Angeles-Long Beach-Anaheim, CA",90061,41
"Los Angeles-Long Beach-Anaheim, CA",91011,19
"Los Angeles-Long Beach-Anaheim, CA",91775,20
"Los Angeles-Long Beach-Anaheim, CA",90240,24
"Los Angeles-Long Beach-Anaheim, CA",91214,36
"Los Angeles-Long Beach-Anaheim, CA",91501,40
"Los Angeles-Long Beach-Anaheim, CA",90303,25
"Los Angeles-Long Beach-Anaheim, CA",90210,228
"Los Angeles-Long Beach-Anaheim, CA",90241,49
"Los Angeles-Long Beach-Anaheim, CA",90045,126
"Los Angeles-Long Beach-Anaheim, CA",91733,14
"Los Angeles-Long Beach-Anaheim, CA",90212,161
"Los Angeles-Long Beach-Anaheim, CA",91502,32
"Los Angeles-Long Beach-Anaheim, CA",90660,17
"Los Angeles-Long Beach-Anaheim, CA",90222,2
"Los Angeles-Long Beach-Anaheim, CA",90242,41
"Los Angeles-Long Beach-Anaheim, CA",90064,117
"Los Angeles-Long Beach-Anaheim, CA",91107,91
"Los Angeles-Long Beach-Anaheim, CA",91104,70
"Los Angeles-Long Beach-Anaheim, CA",90250,164
"Los Angeles-Long Beach-Anaheim, CA",90221,21
"Los Angeles-Long Beach-Anaheim, CA",90094,50
"Los Angeles-Long Beach-Anaheim, CA",90723,24
"Los Angeles-Long Beach-Anaheim, CA",90247,52
"Los Angeles-Long Beach-Anaheim, CA",90304,21
"Los Angeles-Long Beach-Anaheim, CA",90249,34
"Los Angeles-Long Beach-Anaheim, CA",90067,30
"Los Angeles-Long Beach-Anaheim, CA",90024,257
"Los Angeles-Long Beach-Anaheim, CA",91731,13
"Los Angeles-Long Beach-Anaheim, CA",91001,39
"Los Angeles-Long Beach-Anaheim, CA",91020,19
"Los Angeles-Long Beach-Anaheim, CA",90601,34
"Los Angeles-Long Beach-Anaheim, CA",90025,365
"Los Angeles-Long Beach-Anaheim, CA",91601,158
"Los Angeles-Long Beach-Anaheim, CA",90248,8
"Los Angeles-Long Beach-Anaheim, CA",91046,0
"Los Angeles-Long Beach-Anaheim, CA",90220,9
"Los Angeles-Long Beach-Anaheim, CA",91607,105
"Los Angeles-Long Beach-Anaheim, CA",90670,5
"Los Angeles-Long Beach-Anaheim, CA",90095,0
"Los Angeles-Long Beach-Anaheim, CA",90077,51
